Item Name,GST Tax Desc,GST code,HSN code,Cost,Selling,M.R.P,Total Stock
KAMA SUTRA DEO SPARK POWER 135ML,GST 18%,5005,33072000,187.62,200,210,0
KAMA SUTRA DEO STORM 150ML,GST 18%,5005,33072000,165.37,203,210,0
KAMA SUTRA DEO WOO 150ML,GST 18%,5005,33072000,168.74,203,210,0
KAMA SUTRA POCK DEO SPARK 18ML,GST 18%,5005,33072000,47.64,58,59,0
KAMA SUTRA DEO COMBO (3+1) 450ML,GST 18%,5005,33072000,322.87,403,410,0
Z DEO SPRAY 150ML,GST 18%,5005,33072000,166.98,189.05,199,1
Z DEO SPRAY 45ML,GST 18%,5005,33073090,68.8,80,82,5
Z DEO SPRAY 75ML,GST 18%,5005,33073090,103.61,120,126,1
Z ICON DEO SPRAY 120ML,GST 18%,5005,33073090,127.46,147.25,155,2
Z ICON DEO SPRAY 60ML,GST 18%,5005,33073090,76.47,88.35,93,2
DNA PER BLUE SUEDE POCKET 18ML,GST 18%,5005,33072000,47.47,58,65,0
DNA PER DIABLO POCKET 18ML,GST 18%,5005,33072000,48.44,58,65,0
DNA PER GLAM GLITZ POCKET 18ML,GST 18%,5005,33072000,47.47,58,65,0
DNA PER XTREME SPORT POCKET 18ML,GST 18%,5005,33072000,48.44,58,65,0
KAMA SUTRA DEO SPUNK MIS GREEN 145ML,GST 18%,5005,33072000,160.73,189.05,199,0
SET WET CHARAM AVATAR PERFUME 150ML,GST 18%,5005,3307.20.00,100.05,189,199,3
SET WET COOL AVATAR PERFUME 150ML,GST 0% Tax,5001,3307.20.00,129.57,146,149,0
SET WET GLO EDI BARCRLONA BLAST PERFUME 120ML,GST 0% Tax,5001,3307.20.00,217.39,238,250,1
SET WET GLO EDI MIAMI MAG PERFUME 120ML,GST 0% Tax,5001,3307.20.00,217.39,225,250,0
AXE GOLD TEMPTATION SPRAY 150ML,GST 18%,5005,3307,130.43,180,200,0
AXE RECHARGE DEO 150ML,GST 18%,5005,3307,150,207,230,2
AXE SIGNATURE DENIM 50ML,GST 18%,5005,3307,118.17,124,125,2
AXE SINGNATURE SAVIN CREAM 78G,GST 18%,5005,3307,56.2,67,68,3
AXE DARK TEMPTATION BODY PERFUME 100G,GST 18%,5005,3307,157.05,200,210,3
AXE SIGNATURE CHAMP 100G,GST 18%,5005,3307,158.27,178,190,0
AXE SIGNATURE MAVERIC 100G,GST 18%,5005,3307,155.21,190,210,3
AXE SIGNATURE ROGUE100G,GST 18%,5005,3307,155.21,190,210,5
AXE SIGNATURE MYSTERI 100G,GST 18%,5005,3307,155.22,190,210,2
AXE SIGNATURE PULSE AF/LOTI 50ML,GST 18%,5005,3307,112.27,128,130,1
AXE SIGNATURE DENIM SAVI/CRE 30G,GST 18%,5005,3307,36.37,43,44,3
AXE SIGNATURE TEMPTATION AF/LOT 50ML,GST 18%,5005,3307,118.18,128,130,1
JASS PERFUME SPRAY 60ML,GST 18%,5005,33030090,200.6,225,250,0
JASS PERFUME SPRAY 50ML,GST 18%,5005,33030090,60.48,70,75,0
PARK AVENUE ECLECTI BODY SPR 150ML,GST 18%,5005,33072000,155.66,194,199,0
PARK AVENUE WAKE UP BOD SPR 150ML,GST 18%,5005,33072000,159.21,179.1,199,3
PARK AVENUE COOL BLU BOD SPR 150ML,GST 18%,5005,33072000,159.2,179.1,199,3
PARK AVENUE STORM BOD SPR 150ML,GST 18%,5005,33072000,159.21,179.1,199,2
PARK AVENUE ALTR BO SPR 150ML,GST 18%,5005,33072000,196.26,216,240,2
VIVEL COOL MINT 100G,GST 18%,5005,,22.69,24.5,25,7
PARK AVENUE NEO BO SPR 150ML,GST 18%,5005,33072000,196.26,216,240,3
PARK AVENUE VOYA BO SPR 150ML,GST 18%,5005,33072000,196.27,220,240,3
ENGAGE BLUSH DEO 150ML,GST 18%,5005,,114.53,185,190,0
ENGAGE SPELL DEO 100G,GST 18%,5005,,114.53,171,190,0
ENGAGE RUSH DIO 150ML,GST 18%,5005,,114.53,171,190,3
ENGAGE FROST DEO 100G,GST 18%,5005,,114.53,171,190,2
ENGAGE INTRIGUE HER 100G,GST 18%,5005,,114.53,171,190,3
ENGAGE INTRIGUE HIM 100G,GST 18%,5005,,114.53,171,190,3
ENGAGE SPRIT HER 100G,GST 18%,5005,,114.53,171,190,4
ENGAGE SPIRTI HIM 100G,GST 18%,5005,,114.53,171,190,3
ENGAGE M1 PERFUME 120ML,GST 18%,5005,,123.16,180,200,3
ENGAGE M2 PERFUME 120ML,GST 18%,5005,,123.16,180,200,2
ENGAGE W1 PERFUME 120ML,GST 18%,5005,,123.16,195,200,1
ENGAGE W2 PERFUME 120ML,GST 18%,5005,,123.16,180,200,0
ENGAGE ON MAN 17ML,GST 18%,5005,,48.01,58,60,8
ENGAGE ON WM 17ML,GST 18%,5005,,48.01,58,60,2
LALYER POWER PLY 135ML,GST 18%,5005,33072000,159,185,199,2
LAYER ROYAL JADE 135ML,GST 18%,5005,19059010,155.99,175.5,195,3
LAYER RED STALLION 135ML,GST 18%,5005,19059010,156,175.5,195,4
LAYER PASSION 135ML,GST 18%,5005,19059010,156,175.5,195,3
LAYER WG AMR KISS 135ML,GST 18%,5005,19059010,159,185,199,0
LAYER WG SCRT CRUH 135ML,GST 18%,5005,33072000,159.01,185,199,4
LAYER WG MYSTIC ISLN 135ML,GST 18%,5005,19059010,159,185,199,4
LAYER WG PINK ANGLE 135ML,GST 18%,5005,19059010,159.01,185,199,6
LAYER WG PURE PARAD 135ML,GST 18%,5005,19059010,159.02,185,199,6
LAYER WG DEEP SPC 135ML,GST 18%,5005,19059010,156,176,195,0
LAYER MAX FLICK 125ML,GST 18%,5005,19059010,156,175.5,195,0
LAYER MAX BLAZE 125ML,GST 18%,5005,19059010,156,175.5,195,0
LAYER MAX TREND 125ML,GST 18%,5005,19059010,156,175.5,195,0
DABUR BADAM TAIL 100ML,GST 5%,5003,15159091,220.5,369,378,0
LAYER MAX FLAIR 125ML,GST 18%,5005,19059010,156,175.5,195,0
LAYER POWER 135ML,GST 18%,5005,19059010,179.01,202.5,225,4
LAYER ROMANCE,GST 18%,5005,19059010,208,235,249,4
LAYER WG HEAVEN 135ML,GST 18%,5005,19059010,208,240,249,5
JASS ROLL ON 6ML,GST 18%,5005,33030090,42,54,60,1
MUSK ROLL ON 8ML,GST 18%,5005,33072000,50,85,100,0
DREAM GIRL AHSAN 8ML,GST 18%,5005,33019031,49,68.5,70,0
ATTAR SANDAL 8ML,GST 18%,5005,33019031,60,90,100,1
ATTAR ROSE 8ML,GST 18%,5005,33019031,49,64,70,0
1000 FLOWERS 8ML,GST 18%,5005,33019031,49,67,70,2
AXE TICKET 65/-,GST 18%,5005,,51.15,64,65,2
AXE SIN DARK 100G,GST 18%,5005,3307,147.04,171,190,3
EVA FAIRY SPLASH 125ML,GST 18%,5005,33072000,121.74,126,140,1
EVA SW BOUQUET 125ML,GST 18%,5005,33072000,81.16,126,140,4
EVA DOLL MAGIC 125ML,GST 18%,5005,33072000,130.43,140,150,3
EVA GROOVY BEATS 125ML,GST 18%,5005,33072000,111.03,126,140,4
EVA WILD SPICE 125ML,GST 18%,5005,33072000,130.43,140,150,6
EVA DEW DROPS 125ML,GST 18%,5005,33072000,121.74,135,140,4
EVA FAIRY QUEEN 125ML,GST 18%,5005,33072000,121.74,135,140,0
SPINZ PER DEO 75ML ACHIE,GST 18%,5005,33072000,59.01,86,95,0
SPINZ PER DEO 150ML LIVE,GST 18%,5005,33072000,118.01,171,190,1
SPINZ PER DEO 50ML ENCHA,GST 18%,5005,33072000,40.38,59,65,0
SPINZ PER DEO 150ML HIP-HOP,GST 18%,5005,33072000,118.01,180,190,0
ENGAGE 60/-,GST 0% Tax,5001,,43.5,58,60,1
MEN REXONS PF 50ML,GST 18%,5005,33059030,99.64,122,125,4
MEN REXONA SD 50ML,GST 18%,5005,,99.64,124,125,0
ENGAGE ON DAY NIGHT 28ML,GST 18%,5005,3303,75,88,90,0
EVA FLIRTY MOVES 125ML,GST 18%,5005,33072000,121.73,126,140,3
EVA MORNING BLUSH 125ML,GST 18%,5005,33072000,121.74,126,140,5
EVA OCEAN WAVE 125ML,GST 18%,5005,33072000,121.74,135,140,1
EVA URBANE FANTASY 125ML,GST 18%,5005,33072000,121.74,130,140,5
EVA DOLL MAGIC 40ML,GST 18%,5005,33072000,56.52,64,65,1
EVA FAIRY SPLASH 40ML,GST 18%,5005,33072000,41.74,54,60,2
EVA WILD SPICE 40ML,GST 18%,5005,33072000,39.14,53,60,2
DNA XTREME SPORT 75ML,GST 18%,5005,33074900,70,90,100,2
DNA BLUE SUEDE 75ML,GST 18%,5005,33074900,70,90,100,2
DNA GLAM GLITZ 75ML,GST 18%,5005,33074900,70,90,100,1
DNA DIABLO 75ML,GST 18%,5005,33074900,70,90,100,2
DENVER CALIBER 165ML,GST 18%,5005,33061020,166.66,189,210,3
DENVER HAMILTON 165ML,GST 18%,5005,33061020,166.66,189,210,1
DENVER IMPERIAL 165ML,GST 18%,5005,33061020,166.66,189,210,2
DENVER PRESTIGE165ML,GST 18%,5005,33061020,166.66,189,210,3
DENVER PRIDE165ML,GST 18%,5005,33061020,166.66,189,210,5
DAZLER DEO N FRESH  BREEZE,GST 18%,5005,3307,31.25,50,55,6
DAZLER DEO N FRESH SANDAL AIR FRESHNER 50G,GST 18%,5005,3307,36.06,46,48,10
SPINZ DEO PACK OF 3,GST 18%,5005,3307200,294.9,342,380,3
OTTO URGE 200ML,GST 18%,5005,33072000,147,180,199,0
OTTO LUXE 200ML,GST 18%,5005,33072000,181,220.5,245,2
REXONA MEN UNDER ARM 100/-,GST 18%,5005,3307,107.61,133,135,7
REXONA MEN UNDER ARM 65/-,GST 18%,5005,3307,53.4,65,67,1
DAZLER DEO N FRESH ORG 50G,GST 18%,5005,3307,34,43,45,1
DAZLER PERFUME PACK 3+1,GST 18%,5005,3307,125,160,165,18
AXE DEO PULSE 150ML,GST 18%,5005,3307,111.3,180,200,5
AXE DEO TEMPTATION SPRAY 150ML,GST 18%,5005,3307,155.21,190,210,3
AXE DEO BOGO 150ML 1+1,GST 18%,5005,3307,195.01,224,230,2
LAYER WA FANTASY 135ML,GST 18%,5005,33072000,199.19,240,249,7
LAYER WOT VAN TWIST 135ML,GST 18%,5005,33072000,159.02,185,199,5
AZIZ CON PER 6ML,GST 18%,5005,33030090,50,80,100,0
ENGAGE ON CITRUS FR 28ML,GST 18%,5005,3303,43.5,58,60,0
NIVEA PROTECT AND CARE ROLL ON,GST 18%,5005,,74.47,95,99,5
AXE DEO PROVOKE BS 150ML,GST 18%,5005,3307,168.15,190,200,0
AXE SIGNATURE SUAVE 122ML,GST 18%,5005,3307,155.21,209,210,4
AXE SIGNATURE CORPOR 0 GAS122ML,GST 18%,5005,3307,147.03,171,190,1
AXE MINI PER CHAMP 10ML,GST 18%,5005,,27.54,34,35,3
AXE MINI PER INTENSE 10ML,GST 18%,5005,,27.54,34,35,3
AXE SIGNATURE INTENSE BP 17ML,GST 18%,5005,3307,55.72,64,65,3
AXE SIGNATURE CHAMPION 17ML,GST 18%,5005,,56.64,64,65,10
NIVEA FRESH NATURAL ROLLON 25ML,GST 18%,5005,33072000,74.47,96,99,4
YARDLEY SPRAY GOLD 150ML,GST 18%,5005,33072000,165.48,189.05,199,3
YARDLEY SPRAY ELEGANCE 150 ML,GST 18%,5005,33072000,173.8,189.05,209,1
YARDELY SPRAY  CLASSIC 150ML,GST 18%,5005,33072000,165.48,189.05,199,1
YARDELY SPRAY DUKE 150ML,GST 18%,5005,33072000,165.48,194,199,0
YARDELY SPRAY ROYALE 150ML,GST 18%,5005,33072000,165.57,189.05,199,0
YARDLEY MORNING DEW TALC 100GM,GST 18%,5005,33049120,99.78,118,120,0
YARDLEY SPRAY CLASSIC 150ML,GST 18%,5005,33072000,0,0,0,0
EVA BOLD PLAY 125ML,GST 18%,5005,33072000,113.67,126,140,0
PARK AVENUE TRANQUIL SPR 150ML,GST 18%,5005,33072000,159.19,179.1,199,3
PARK AVENUE VOYA BO SPR 80ML,GST 18%,5005,33072000,121.85,145,149,0
PARK AVENUE ALEXANDER 150ML,GST 18%,5005,33030090,159.19,179.1,199,3
PARK AVENUE HECULES 150ML,GST 18%,5005,33030090,143.28,179.1,199,1
PARK AVENUE COOL BLUE 130ML,GST 18%,5005,33030090,168,189,210,2
PARK AVENUE STORM 130ML,GST 18%,5005,33030090,164.27,189,210,0
PARK AVENUE ALPS FRESH 130ML,GST 18%,5005,33030090,171.74,205,210,1
PARK AVENUE FUJI SPICE 130ML,GST 18%,5005,33030090,171.74,189,210,1
PARK AVENUE AMAZON WOODS 120ML,GST 18%,5005,33030090,224.88,265,275,0
PARK AVENUE GOOD MORNING 50ML,GST 18%,5005,33030090,238.95,269.1,299,2
PARK AVENUE VOYAGE 50ML,GST 18%,5005,33030090,279.2,340,349,2
PARK AVENUE BEER HAIRFALL CONTROL 180ML,GST 18%,5005,33051010,137.78,150,155,3
SPINZ PER DEO 75ML EXPLORER,GST 18%,5005,33072000,68.84,86,95,0
SPINZ PER DEO 75ML EXOTIC,GST 18%,5005,33072000,54,86,95,0
SPINZ PER DEO 75ML THRILL SEEKER,GST 18%,5005,33072000,68.84,86,95,0
SPINZ DEO ACHIEVER 150ML,GST 18%,5005,33072000,137.67,171,190,2
SPINZ DEO EXPLORER 150ML,GST 18%,5005,33072000,137.67,171,190,3
SPINZ DEO TRAILBLAZER 150ML,GST 18%,5005,33072000,137.67,171,190,0
SPINZ DEO NO GAS ENCHANT 110ML,GST 18%,5005,33072000,121.13,176,195,0
SPINZ DEO NO GAS EXOTIC 110ML,GST 18%,5005,33072000,121.13,190,195,0
ROYAL MIRA GOLD SPRAY 200ML,GST 18%,5005,33072000,162.35,198,220,1
ROYAL MIRA NIGHT SPRAY 200ML,GST 18%,5005,33072000,162.34,198,220,3
ROYAL MIRA ORGINAL SPRAY 200ML,GST 18%,5005,33072000,162.35,198,220,1
ROYAL MIRA SPORT SPRAY 200ML,GST 18%,5005,33072000,162.35,198,220,5
ETERNAL LOVE XLOUIS SPRAY 200ML,GST 18%,5005,33072000,186.34,225,250,1
REX WOMEN ROLLON ALOVERA 25ML,GST 18%,5005,3307,58.26,66,67,9
BRUT INSTINCT DEO 200ML,GST 18%,5005,33072000,224.64,274,275,1
DAZLER DEO FRESH PINK 55/-,GST 18%,5005,3304,31.07,50,55,1
LAYER SHOT DEEP DESIRE 135ML,GST 18%,5005,19059010,155.99,175.5,195,6
LAYER WG SPELL BOUND 135ML,GST 18%,5005,33072000,156,176,195,2
LAYER RAGE 135ML,GST 18%,5005,19059010,155.99,175.5,195,0
LAYER SHOT VOYAGE 135ML,GST 18%,5005,19059010,155.99,175.5,195,3
LAYER WG FRESH CITRUS 135ML,GST 18%,5005,19059010,159.02,185,199,5
LAYER SHOT IMPERIAL 135ML,GST 18%,5005,19059010,155.99,175.5,195,0
BRUT OCEANS DEO 200ML,GST 18%,5005,33072000,209.3,290,299,4
FOGG BLEU FOREST 120ML,GST 18%,5005,33072000,204.67,225,255,1
BRUT ORIGINAL 200ML,GST 18%,5005,33072000,209.3,290,299,6
FOGG BLEU SPRING DEO 100GMS,GST 18%,5005,33072000,204.67,229.5,255,0
BRUT ATTRACTION 200ML,GST 18%,5005,33072000,209.31,290,299,3
FOGG MOBILE PACK PERFUME 25ML,GST 18%,5005,33072000,63.99,79,80,40
DENVER NOBEL 165ML,GST 18%,5005,33061020,166.66,189,210,3
ENCHANTEUR ROMANTIC BODYMIST 105G,GST 18%,5005,33049930,165.48,183,199,0
ENCHANTEUR ALLURING BODYMIST 105G,GST 18%,5005,33049930,158,171,190,1
OLD SPICE NOMAD DEO 140ML,GST 18%,5005,,184.06,219,249,5
OLD SPICE KRAKENGARD DEO 140ML,GST 18%,5005,,184.06,219,249,1
OLD SPICE TIMBER DEO 140ML,GST 18%,5005,,184.04,219,249,3
AXE BODY SPRAY DEODORANT PROVOKE FRESH 150ML,GST 18%,5005,3307,111.3,180,200,2
REXONA FREF ROSE WHITENING ROLL ON 50ML,GST 18%,5005,3307,114.43,138,140,3
REXONA SPORT DEFENCE MEN ROLL ON 25ML,GST 18%,5005,3307,53.4,65,67,1
PARK AVENUE MEGA DEO VOYAGE 220ML,GST 18%,5005,33072000,244.51,269.1,299,0
PARK AVENUE NEO BO SPRRAY 235ML,GST 18%,5005,33072000,244.51,290,299,0
KAMA SUTRA DEO DARE 150ML,GST 18%,5005,33072000,160.71,189,210,1
KAMA SUTRA DEO URGE 150ML,GST 18%,5005,33072000,168.74,189,210,0
OLD SPICE DEO AMBER BODY SPRAY 140ML,GST 18%,5005,33073090,194.87,219,249,2
NIVEA MEN VITALITY FRESH 250ML,GST 18%,5005,33072000,142.92,194,199,3
NIVEA SHOWER GEL 250ML,GST 18%,5005,33072000,218.18,240,250,0
NIVEAA 42K DEODORANT 150ML,GST 18%,5005,33049930,181.81,225,250,2
NIVEAA 42K DEODORANT ROLL ON 50ML,GST 18%,5005,33049930,212.38,248,250,0
WILD STONE BODY PERFUME PLATINUM,GST 18%,5005,,213.82,225,250,1
WILD STONE DEODORANT SOAP.,GST 18%,5005,,42.73,49,50,0
SECRET TEMP MYSTERY DEO 150ML,GST 18%,5005,33072000,165.2,185,190,2
WILD STONE ST DEO BS PASSION 150ML,GST 18%,5005,,165.2,187,190,0
SECRET TEM ROMANCE DEO 150ML,GST 18%,5005,3307200,165.2,185,190,4
WILD STONE BODY PERFUME IRIDIUM,GST 18%,5005,3307,190.22,225,250,0
WILD STONE ULTRA SENSUAL 150ML,GST 18%,5005,3307,159.24,180,199,1
WILD STONE RED DEO 150ML,GST 18%,5005,3307,159.24,195,199,2
WILD STONE EDGE DEO 150ML,GST 18%,5005,3307,159.24,180,199,0
ROYAL MIRA SILVER SPRAY 200ML,GST 18%,5005,33072000,162.35,198,220,2
AXE DEO SIGNATURE GOLD TEMPTATION TICKET 65/-,GST 18%,5005,3307,51.15,63,65,5
YARDELY SPARY URBANE,GST 18%,5005,33072000,165.48,189.05,199,0
FOGG BLEU OCEAN,GST 18%,5005,33072000,199.56,225,255,0
AXE SIGNATURE BODY DEO GOLD TEMPTATION 0 GAS 122ML,GST 18%,5005,3307,147.09,179.1,199,2
LAYER SHOT ULTIMA 135ML,GST 18%,5005,19059010,156.01,176,195,2
DENVER VECTOR 165ML,GST 18%,5005,33061020,166.66,189,210,3
DENVER ROYAL 100ML,GST 18%,5005,33061020,166.66,189,210,11
ENGAGE COOL MARINE PERFUME SPRAY 120/-,GST 18%,5005,,99.13,110,120,5
LAYER SHOT MYSTIC ISLAND,GST 18%,5005,33072000,208,236,249,6
EVA DOLL MAGIC 70/-,GST 18%,5005,33072000,51.6,68,70,1
EVA WILD 70/-,GST 18%,5005,33072000,51.6,68,70,1
EVA FRESH 70/-,GST 18%,5005,33072000,51.6,68,70,0
KHADI PURE NEEM SOAP125G,GST 18%,5005,34011941,56.25,72,75,10
SET WET NEW YORK NIGHTS PERFUME 150ML,GST 18%,5005,3307.20.00,214.06,240,250,0
SET WET BRAZIL BEATS 120ML,GST 18%,5005,3307.20.00,213.58,240,250,1
AXE DEO 24*7 150ML,GST 18%,5005,3307,172,210,230,3
AXE DEO MIDNIGHT 150ML,GST 18%,5005,3307,127.99,210,230,1
KAMA SUTRA DEO THRILL 150ML,GST 18%,5005,33072000,168.74,200,210,3
KAMA SUTRA DEO BLAZE 150ML,GST 18%,5005,33072000,168.74,200,210,2
YARDELY EDC COUNTRY BREEZE 100ML,GST 18%,5005,33030010,449.55,495,499,1
NIVEA MEN DEEP IMPACT DEO 150ML,GST 18%,5005,33072000,124.1,200,210,6
Z DEO ICON 180ML,GST 18%,5005,33072000,184.61,195,220,4
DENVER RIDER 165ML,GST 18%,5005,3307,166.66,189,210,5
DENVER GOAL 165ML,GST 18%,5005,3307,166.66,189,210,3
NIVEA BIO GREEN TEA DEO 75ML,GST 18%,5005,33072000,209.08,245,250,4
NIVEA BIO ALOE VERA ROOL ON 50ML,GST 18%,5005,33072000,209.08,245,250,4
NIVEA FRESH ACT ROOL ON 50ML PACK,GST 18%,5005,33072000,263.88,295,298,0
NIVEA DEO GREEN TEA 50ML,GST 18%,5005,33072000,165.93,245,250,4
NIVEA DEO ALOE VERA 50ML,GST 18%,5005,33072000,165.93,245,250,4
BRUT SPORT STYLE 200ML,GST 18%,5005,33072000,209.3,290,299,2
DENVER CHAMP 165ML,GST 18%,5005,3307,166.66,189,210,3
GUVA CHOCOLATE 25N,GST 0% Tax,5001,,10,20,25,9
JAVADHU PASTE 5GMS,GST 0% Tax,5001,,23.5,30,32,8
OSSUM PER SPRAY APPEAL 120ML,GST 18%,5005,33030050,180.6,210,225,3
OSSUM PER SPRAY CHERISH 120ML,GST 18%,5005,33030050,180.6,210,225,2
OSSUM PER SPRAY DESIRE 120ML,GST 18%,5005,33030050,180.6,210,225,1
OSSUM PER SPRAY TEASER 120ML,GST 18%,5005,33030050,180.6,210,225,2
AXE SIGNATURE INTENSE 210/-,GST 18%,5005,3307,155.21,190,210,3
SECRET TEMP AFFAIR DEO 150ML,GST 18%,5005,33072000,165.2,185,190,4
SECRET TEMP PINK DEO 150ML,GST 18%,5005,33072000,165.2,185,190,3
SECRET TEMP PLAY 150ML,GST 18%,5005,3307000,165.2,185,190,2
NIVEA FREASH PETAL CARE DEO 120ML,GST 18%,5005,33072000,227.27,247,250,2
NIVEA MEN SILVER PROTECT ROLL ON,GST 18%,5005,33072000,122.79,184,185,3
AXE ENERGIZING BODY SPRAY 150G,GST 18%,5005,3307,116.86,208,210,2
FOGG MASTER OAK POCKET DEO 25ML,GST 18%,5005,33072000,59.99,74,75,2
FOGG MASTER PINE POCKET DEO 25ML,GST 18%,5005,33072000,59.99,74,75,4
FOGG MASTER CEDAR POCKET DEO 25ML,GST 18%,5005,33072000,59.99,74,75,2
AXE SIGNATURE CHAMPION BODY DEODORENT,GST 18%,5005,3307,162.52,205,210,3
AXE SINGNATURE CORPORATE,GST 18%,5005,3307,147.09,197,199,5
REXONA FREF LILLY WHITENING ROLL ON 50ML,GST 18%,5005,3307,111.6,138,140,2
YARDLEY CLASSY MUSK BODY PERFUME,GST 18%,5005,33030090,179.46,240,249,3
YARDLEY INTENSE FOUGERE BODY PERFUME,GST 18%,5005,33030090,179.46,240,249,4
YARDLEY STELLAR SPICE PERFUME,GST 18%,5005,33030090,179.46,240,249,5
YARDLEY ENG ROSE ROOL-ON,GST 18%,5005,33030090,165.48,190,199,3
YARDELY LONDAN ROSE ROOL-ON,GST 18%,5005,33030010,145.53,170,175,1
YARDLEY ORIGINAL ROOL-ON,GST 18%,5005,33030090,165.48,190,199,3
YARDLEY ROYAL BOUQUET ROOL-ON,GST 18%,5005,34011110,165.48,190,199,4
WILD STONE BODY PERFUME FOREST SPICE,GST 18%,5005,3307,159.24,180,199,0
WILD STONE BODY PERFUME HYDRA ENERGY,GST 18%,5005,3307,159.24,180,199,2
WILD STONE BODY PERFUME LEGEND,GST 18%,5005,3307,159.24,180,199,2
WILD STONE BODY PERFUME COPPER,GST 18%,5005,,213.82,225,250,1
WILD STONE BODY PERFUME STEEL,GST 18%,5005,,213.82,225,250,2
WILD STONE BODY PERFUME TITANIUM,GST 18%,5005,,213.82,225,250,1
LAYERR SHOT ALPINE FRESH 130ML,GST 18%,5005,33072000,176.79,220,221,2
LAYERR SHOT BLACK NOIR,GST 18%,5005,33072000,176.8,220,221,2
LAYERR SHOT FIERY PRIDE,GST 18%,5005,33072000,176.79,220,221,2
LAYERR SHOT FOREST SPICE,GST 18%,5005,33072000,176.8,215,221,2
FOGG FINE BAY BREEZE 120ML,GST 18%,5005,33072000,200.65,240,250,1
FOGG FINE RIO WAVE 120ML,GST 18%,5005,33072000,200.66,240,250,2
FOGG FINE WOMEN BREEZE 120ML,GST 18%,5005,33072000,200.66,240,250,2
FOGG WOMEN PEACEFUL 120ML,GST 18%,5005,33072000,200.66,240,250,3
FOGG FINE WOMEN SPIRING 120ML,GST 18%,5005,33072000,200.66,240,250,3
FOGG FINE WOMEN YOU*ME,GST 18%,5005,33072000,200.66,240,250,3
FOGG FINE FIZZY DEW 120ML,GST 18%,5005,33072000,200.66,240,250,3
OSSUM PERFUME 25 ML,GST 18%,5005,33030050,63.99,79,80,13
AXE SIGNATURE DENIM,GST 18%,5005,3307,70.9,77,78,2
YARDLEY LON GENTLEMAN ROYALE,GST 18%,5005,33072000,261.25,286,290,3
KAMA SUTRA DEO SPARK 145G /220ML,GST 18%,5005,33072000,287.87,320,329,6
FOGG REALMAN FRESH ACTIVE,GST 18%,5005,33072000,165.2,223,225,4
FOGG REALMAN FRESH MOOD,GST 18%,5005,33072000,165.2,223,225,1
FOGG REALMAN FRESH SPIRIT,GST 18%,5005,33072000,165.2,223,225,1
FOGG REALMAN FRESH MORNING,GST 18%,5005,33072000,165.2,223,225,1
SPINZ BLACK MAGIC PERFUMED DEO,GST 18%,5005,33049120,210,245,250,3
SPINZ PRISTINCE GREEN PERFUMED DEO,GST 18%,5005,33049120,210,245,250,3
FOGG FINE BRAZILION BURST,GST 18%,5005,33072000,200.66,240,250,3
NATURES ALOVERA WITH NEEM GEL,GST 18%,5005,33049990,44,54,55,5
DENVER BLACK CODE 150ML,GST 18%,5005,,141.75,189,210,9
DENVER HONOUR 165ML,GST 18%,5005,,141.75,189,210,4
AXE FRESH 24*7,GST 0% Tax,5001,,157.5,210,230,2
AXE GOLD TEMPTAION BODY PERFUME 150ML,GST 0% Tax,5001,,150,200,210,2
REXONA ALOE VERA,GST 18%,5005,3307,55.81,69,70,6
ROYAL MIRA 11 REFRESHING PERFUMED 200ML,GST 18%,5005,33072000,161.25,198,220,0
UJALA CRISP AND SHINE FLORAL FUSION AW100ML,GST 18%,5005,39051290,24.89,28,28,0
UJALA CRISP AND SHINE FLORAL FUSION  AW 200ML,GST 18%,5005,39051290,48.88,54,55,11
UJALA CRISP AND SHINE FLORAL FUSIONAW 500ML,GST 18%,5005,39051290,100.37,113,115,2
UJALA CRISP AND SHINE BLOSSOM 100ML,GST 18%,5005,39051290,24.89,28,28,12
UJALA CRISP AND SHINE FRESH BLOSSOM 200ML,GST 18%,5005,39051290,48.46,56,57,8
UJALA CRISP AND SHINE JASMINE AW 100ML,GST 18%,5005,39051290,25.5,29,30,6
UJALA CRISP AND SHINE JASMINE AW200ML,GST 18%,5005,39051290,48.46,56,57,7
HENKO STAIN CARE POWDER 90GM,GST 18%,5005,34022010,8.34,9.83,10,26
HENKO STAIN CARE 500GM,GST 18%,5005,34022010,53.04,63,64,6
HENKO STAIN CARE POWDER 1KG,GST 18%,5005,34022010,109.04,124,128,7
MR WHITE POWDER 500GM,GST 18%,5005,34022010,33.78,37,38,1
MR WHITE POWDER 1KG,GST 18%,5005,34022010,66.67,74,75,0
HENKO FRONT LOAD WASHING POWDER 1KG+500G FRE,GST 18%,5005,34022010,191.11,200,215,0
HENKO TOP LOAD WASHING POWDER 1KG+500G FREE,GST 18%,5005,34022010,168.89,189,190,0
UJALA CRISP FLFU 500G,GST 18%,5005,34022010,102,118,120,5
KIRUBAS SPECIAL LIQUED DETERGENT (HAMADE) 1L,GST 18%,5005,34022010,51,83,85,8
KIRUBAS LIQUED DETERGENT HAMADE 500ML,GST 18%,5005,34022010,25.21,41,42,0
KIRUBAS LIQUED DETERGENT (HAMADE) 1L,GST 18%,5005,34022010,42,54,55,0
KIRUBAS SPL LIQUED DETERGENT (HAMADE) 500ML,GST 18%,5005,34022010,33,49,55,8
KIRUBAS WASHING SODA 200GM,GST 18%,5005,28362020,17.5,24,25,2
KIRUBAS WASING SODA 500GM,GST 18%,5005,28362020,35,49,50,0
KIRUBAS WASING SODA 100 GM,GST 18%,5005,28362020,10.5,14,15,1
